# SimN-1 V1 (Up to date)
# 473 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
1.36,465.879,465.879,186.962,187.017,7.695,7.73,7.82,-0.008,7.82,90.059,4.523,0.735,28.61,-80.6,0.005,-3.061e-5,0.569,-0.165,87.952,90.082,497.303,69.481,0.037,5.984e-4,9.792,67.71,61.746,0.889,44.629,9.165,35.924,0.481,0.283,0.039,0.159,0.481,9.175e-4,0.001,4.327e-4,0,0,0,0,6.42e-7,2.148,90,14.077,996.596,0.001,339.83,0.551,1.132e7,6.706,35.315,0.05,0.028,0.024
1.41,496.547,496.547,186.74,186.794,-16.426,16.438,8.562,-0.009,8.562,90.06,4.518,0.643,28.61,-80.6,0.015,-2.491e-5,0.049,0.022,87.967,90.12,496.438,68.617,0.037,5.983e-4,9.792,67.703,61.707,0.894,32.496,6.685,35.798,0.481,0.283,0.039,0.159,0.481,0.003,0.002,-2.069e-4,0,0,0,0,0,2.16,90,14.016,995.499,0.001,339.793,0.55,1.13e7,6.706,35.315,0.014,0.028,0.024
1.424,505.118,505.118,186.464,186.518,-23.016,23.03,8.769,-0.009,8.769,90.061,4.507,0.811,28.61,-80.6,0.012,-2.516e-5,0.289,0.026,87.964,90.118,496.196,68.375,0.037,5.983e-4,9.792,67.703,61.696,0.896,29.099,5.989,35.67,0.481,0.283,0.038,0.159,0.481,0.002,0.002,2.774e-4,0,0,0,0,1.67e-7,2.16,90,13.999,995.193,0.001,339.782,0.549,1.128e7,6.706,35.315,0.021,0.029,0.024
1.445,517.947,517.947,185.941,185.996,-26.716,26.727,9.079,-0.01,9.079,90.062,4.491,0.749,28.61,-80.6,0.005,-2.499e-5,0.479,-0.011,87.956,90.09,495.948,68.127,0.037,5.982e-4,9.792,67.705,61.684,0.898,27.031,5.566,35.432,0.48,0.283,0.038,0.159,0.48,8.209e-4,5.05e-4,-4.73e-4,0,0,0,0,4.61e-7,2.16,90,13.974,994.734,0.001,339.767,0.548,1.125e7,6.706,35.315,0.031,0.029,0.024
1.476,537.117,537.117,185.014,185.068,-32.146,32.16,9.542,-0.011,9.542,90.064,4.465,0.947,28.61,-80.6,0.005,-2.548e-5,0.558,-0.198,87.939,90.034,495.576,67.755,0.037,5.982e-4,9.792,67.7,61.667,0.9,23.93,4.931,35.017,0.48,0.283,0.038,0.159,0.48,8.304e-4,4.39e-4,-3.489e-4,0,0,0,0,6.305e-7,2.207,90,13.936,994.049,0.001,339.744,0.545,1.119e7,6.706,35.315,0.028,0.029,0.024
1.504,553.768,553.768,184.066,184.119,-36.786,36.799,9.944,-0.011,9.944,90.066,4.437,0.981,28.61,-80.6,0.001,-2.625e-5,-0.418,-0.576,87.921,90.029,495.252,67.431,0.037,5.982e-4,9.792,67.697,61.652,0.901,21.223,4.376,34.6,0.479,0.283,0.038,0.158,0.479,2.554e-4,3.932e-4,9.115e-5,0,0,0,0,-3.588e-7,2.24,90,13.903,993.454,0.001,339.724,0.542,1.113e7,6.706,35.315,0.041,0.03,0.024
1.545,578.575,578.575,182.541,182.594,-37.162,37.163,10.542,-0.012,10.543,90.067,4.416,0.255,28.61,-80.6,0.031,-3.041e-5,0.253,-0.034,87.909,90.067,494.859,67.038,0.037,5.981e-4,9.792,67.67,61.634,0.9,20.395,4.209,33.935,0.478,0.283,0.037,0.158,0.478,0.005,0.005,3.586e-4,0,0,0,0,1.331e-7,2.15,90,13.854,992.567,0.001,339.694,0.538,1.103e7,6.706,35.315,0.05,0.03,0.023
1.595,608.367,608.367,180.672,180.726,-37.566,37.582,11.265,-0.014,11.265,90.069,4.384,1.106,28.61,-80.6,0.004,-5.026e-5,-1.184,-0.183,87.954,90.09,494.384,66.563,0.037,5.981e-4,9.792,67.677,61.613,0.904,19.392,4.006,33.133,0.477,0.283,0.037,0.157,0.477,6.457e-4,2.367e-4,1.196e-4,0,0,0,0,-2.981e-6,2.084,90,13.795,991.502,0.001,339.658,0.532,1.091e7,6.706,35.315,0.003,0.031,0.023
1.598,609.996,609.996,180.569,180.622,-37.588,37.606,11.304,-0.014,11.304,90.069,4.381,1.163,28.61,-80.6,0.006,-5.026e-5,-1.178,-0.108,87.957,90.087,494.358,66.536,0.037,5.981e-4,9.792,67.675,61.611,0.904,19.337,3.995,33.089,0.477,0.283,0.037,0.157,0.477,0.001,0.001,3.495e-4,0,0,0,0,-2.953e-6,2.08,90,13.791,991.444,0.001,339.657,0.532,1.09e7,6.706,35.315,0.004,0.031,0.023
1.602,612.439,612.439,180.413,180.466,-37.884,37.905,11.364,-0.014,11.364,90.07,4.376,1.269,28.61,-80.6,0.01,-5.026e-5,-1.143,-0.059,87.962,90.082,494.323,66.502,0.037,5.981e-4,9.792,67.672,61.61,0.904,19.124,3.951,33.023,0.477,0.283,0.037,0.157,0.477,0.002,0.001,-4.715e-4,0,0,0,0,-2.789e-6,2.078,90,13.787,991.357,0.001,339.654,0.532,1.089e7,6.706,35.315,0.006,0.031,0.023
1.608,616.099,616.099,180.178,180.231,-38.325,38.352,11.452,-0.014,11.452,90.07,4.367,1.439,28.61,-80.6,0.017,-5.025e-5,-1.055,-0.034,87.968,90.076,494.271,66.45,0.037,5.981e-4,9.792,67.667,61.607,0.904,18.804,3.885,32.923,0.477,0.284,0.036,0.157,0.477,0.003,0.003,1.032e-4,0,0,0,0,-2.378e-6,2.077,90,13.779,991.226,0.001,339.649,0.531,1.087e7,6.706,35.315,0.009,0.032,0.023
1.617,621.58,621.58,179.819,179.871,-38.986,39.021,11.585,-0.014,11.585,90.071,4.353,1.647,28.61,-80.6,0.025,-5.025e-5,-0.842,-0.024,87.977,90.066,494.194,66.372,0.037,5.981e-4,9.792,67.66,61.604,0.903,18.325,3.787,32.772,0.476,0.284,0.036,0.156,0.476,0.004,0.004,-3.158e-4,0,0,0,0,-1.523e-6,2.075,90,13.769,991.03,0.001,339.643,0.53,1.085e7,6.706,35.315,0.014,0.032,0.023
1.631,629.781,629.781,179.269,179.321,-39.975,40.017,11.783,-0.015,11.783,90.071,4.328,1.828,28.61,-80.6,0.031,-5.016e-5,-0.382,-0.012,87.986,90.053,494.077,66.256,0.037,5.981e-4,9.792,67.653,61.598,0.903,17.606,3.639,32.541,0.476,0.284,0.036,0.156,0.476,0.005,0.005,-2.95e-4,0,0,0,0,-3.146e-7,2.073,90,13.752,990.737,0.001,339.633,0.528,1.082e7,6.706,35.315,0.021,0.033,0.023
1.652,642.034,642.034,178.419,178.471,-41.453,41.491,12.079,-0.015,12.079,90.072,4.29,1.768,28.61,-80.6,0.027,-4.906e-5,0.316,-0.009,87.986,90.047,493.902,66.081,0.037,5.98e-4,9.792,67.652,61.59,0.904,16.528,3.418,32.186,0.476,0.284,0.036,0.156,0.476,0.005,0.004,-4.872e-4,0,0,0,0,2.183e-7,2.066,90,13.728,990.299,0.001,339.618,0.526,1.076e7,6.706,35.315,0.004,0.033,0.023
1.656,644.141,644.141,178.269,178.321,-41.709,41.743,12.129,-0.015,12.129,90.072,4.284,1.687,28.61,-80.6,0.023,-4.906e-5,0.412,-0.008,87.985,90.048,493.872,66.051,0.037,5.98e-4,9.792,67.653,61.589,0.904,16.342,3.379,32.124,0.475,0.284,0.036,0.156,0.475,0.004,0.004,1.145e-4,0,0,0,0,3.706e-7,2.059,90,13.724,990.223,0.001,339.616,0.525,1.075e7,6.706,35.315,0.005,0.034,0.023
1.661,647.299,647.299,178.041,178.092,-42.859,42.888,12.205,-0.015,12.205,90.073,4.275,1.585,28.61,-80.6,0.017,-4.905e-5,0.527,-0.014,87.983,90.049,493.834,66.013,0.037,5.98e-4,9.792,67.656,61.587,0.905,15.683,3.243,32.029,0.475,0.284,0.036,0.156,0.475,0.003,0.003,5.154e-5,0,0,0,0,6.086e-7,2.049,90,13.718,990.11,0.001,339.612,0.525,1.074e7,6.706,35.315,0.008,0.034,0.023
1.669,652.028,652.028,177.686,177.738,-44.575,44.598,12.319,-0.016,12.319,90.073,4.263,1.422,28.61,-80.6,0.007,-4.906e-5,0.632,-0.025,87.978,90.053,493.776,65.955,0.037,5.98e-4,9.792,67.66,61.585,0.906,14.694,3.039,31.883,0.475,0.284,0.036,0.156,0.475,0.001,8.797e-4,1.244e-4,0,0,0,0,8.787e-7,2.034,90,13.708,989.941,0.001,339.606,0.524,1.072e7,6.706,35.315,0.006,0.035,0.023
1.676,655.811,655.811,177.393,177.444,-45.944,45.962,12.409,-0.016,12.409,90.073,4.254,1.294,28.61,-80.6,5.342e-4,-4.905e-5,-0.39,-0.522,87.974,90.057,493.73,65.909,0.037,5.98e-4,9.792,67.663,61.582,0.907,13.901,2.876,31.762,0.475,0.284,0.036,0.156,0.475,9.238e-5,-1.737e-4,-5.896e-5,0,0,0,0,-3.352e-7,2.021,90,13.701,989.806,0.001,339.602,0.523,1.07e7,6.706,35.315,0.003,0.035,0.023
1.678,657.265,657.265,177.272,177.322,-50.301,50.32,12.444,-0.016,12.444,90.073,4.251,1.383,28.61,-80.6,0.003,-4.905e-5,-0.638,-0.098,87.972,90.059,493.716,65.895,0.037,5.98e-4,9.792,67.66,61.582,0.907,11.701,2.42,31.712,0.475,0.284,0.036,0.155,0.475,5.529e-4,5.435e-4,-4.888e-4,0,0,0,0,-8.982e-7,2.017,90,13.698,989.754,0.001,339.6,0.522,1.069e7,6.706,35.315,0.004,0.04,0.023
1.682,659.445,659.445,177.081,177.131,-51.561,51.578,12.497,-0.016,12.497,90.073,4.246,1.333,28.61,-80.6,0.007,-4.906e-5,-0.628,-0.049,87.97,90.062,493.701,65.88,0.037,5.98e-4,9.792,67.657,61.581,0.906,11.003,2.276,31.634,0.475,0.284,0.036,0.155,0.475,0.001,0.001,3.592e-4,0,0,0,0,-8.734e-7,2.01,90,13.694,989.676,0.001,339.597,0.522,1.068e7,6.706,35.315,0.006,0.04,0.023
1.688,662.71,662.71,176.785,176.836,-53.443,53.458,12.575,-0.016,12.575,90.073,4.238,1.268,28.61,-80.6,0.013,-4.906e-5,-0.563,-0.044,87.966,90.068,493.679,65.858,0.037,5.98e-4,9.792,67.652,61.58,0.906,9.956,2.06,31.514,0.475,0.284,0.035,0.155,0.475,0.002,0.002,-1.223e-4,0,0,0,0,-7.042e-7,1.999,90,13.687,989.559,0.001,339.593,0.521,1.066e7,6.706,35.315,0.008,0.041,0.023
1.696,667.598,667.598,176.322,176.373,-56.251,56.263,12.692,-0.016,12.692,90.074,4.228,1.201,28.61,-80.6,0.02,-4.91e-5,-0.41,-0.047,87.962,90.079,493.646,65.825,0.037,5.98e-4,9.792,67.645,61.578,0.905,8.386,1.735,31.326,0.474,0.284,0.035,0.155,0.474,0.004,0.003,-1.036e-4,0,0,0,0,-3.759e-7,1.983,90,13.677,989.385,0.001,339.587,0.52,1.063e7,6.706,35.315,0.013,0.041,0.023
1.709,674.904,674.904,175.584,175.635,-60.425,60.438,12.867,-0.017,12.867,90.074,4.213,1.283,28.61,-80.6,0.024,-4.943e-5,-0.087,-0.038,87.959,90.096,493.596,65.774,0.037,5.98e-4,9.792,67.64,61.576,0.904,6.03,1.248,31.029,0.474,0.284,0.035,0.155,0.474,0.004,0.004,-3.14e-4,0,0,0,0,-1.723e-8,1.973,90,13.663,989.124,0.001,339.579,0.517,1.058e7,6.706,35.315,0.005,0.041,0.022
1.714,677.8,677.8,175.276,175.326,-62.072,62.087,12.937,-0.017,12.937,90.074,4.206,1.358,28.61,-80.6,0.023,-4.942e-5,0.042,-0.03,87.959,90.1,493.576,65.755,0.037,5.98e-4,9.792,67.639,61.575,0.904,5.094,1.054,30.905,0.474,0.284,0.035,0.155,0.474,0.004,0.004,-1.276e-4,0,0,0,0,0,1.971,90,13.657,989.02,0.001,339.575,0.516,1.056e7,6.706,35.315,0.008,0.042,0.022
1.721,682.134,682.134,174.798,174.849,-64.517,64.534,13.041,-0.017,13.041,90.074,4.195,1.494,28.61,-80.6,0.021,-4.936e-5,0.224,-0.029,87.96,90.105,493.564,65.743,0.037,5.98e-4,9.792,67.638,61.575,0.904,3.696,0.765,30.715,0.473,0.284,0.035,0.154,0.473,0.004,0.003,-1.758e-5,0,0,0,0,1.144e-7,1.968,90,13.649,988.865,0.001,339.57,0.515,1.053e7,6.706,35.315,0.012,0.042,0.022
1.734,689.259,689.259,173.97,174.02,-68.521,68.544,13.212,-0.017,13.212,90.075,4.175,1.767,28.61,-80.6,0.015,-4.968e-5,0.476,-0.038,87.964,90.109,493.545,65.724,0.037,5.98e-4,9.792,67.638,61.574,0.904,1.389,0.287,30.386,0.473,0.284,0.035,0.154,0.473,0.003,0.002,-4.059e-4,0,0,0,0,5.19e-7,1.963,90,13.634,988.61,0.001,339.561,0.513,1.048e7,6.706,35.315,0.019,0.042,0.022
1.753,699.881,699.881,172.693,172.742,-68.208,68.237,13.467,-0.018,13.467,90.076,4.14,1.993,28.61,-80.6,0.004,-4.939e-5,0.659,-0.023,87.975,90.095,493.539,65.718,0.037,5.98e-4,9.792,67.639,61.574,0.905,1.038,0.215,29.885,0.472,0.284,0.034,0.154,0.472,7.416e-4,2.755e-4,3.142e-4,0,0,0,0,1.009e-6,1.953,90,13.613,988.231,0.001,339.549,0.509,1.04e7,6.706,35.315,0.028,0.043,0.022
1.781,715.669,715.669,170.788,170.837,-67.773,67.808,13.844,-0.019,13.845,90.077,4.081,2.186,28.61,-80.6,0.006,-4.951e-5,-0.63,0.066,87.994,90.036,493.53,65.709,0.037,5.98e-4,9.792,67.63,61.573,0.903,0.512,0.106,29.147,0.471,0.284,0.034,0.153,0.471,0.001,4.895e-4,5.549e-5,0,0,0,0,-9.46e-7,1.92,90,13.582,987.666,0.001,339.53,0.503,1.028e7,6.706,35.315,0.027,0.043,0.022
# Event BURNOUT occurred at t=1.808 seconds
1.808,730.883,730.883,168.943,168.991,-67.379,67.423,14.207,-0.019,14.207,90.078,4.019,2.419,28.61,-80.6,0.019,-4.939e-5,-0.376,-0.019,88.008,89.969,493.521,65.7,0.037,5.98e-4,9.791,67.615,61.573,0.901,0,0,28.445,0.47,0.284,0.033,0.152,0.47,0.003,0.003,3.368e-4,0,0,0,0,-3.447e-7,1.912,90,13.552,987.122,0.001,339.511,0.498,1.017e7,6.706,35.315,0.041,0.044,0.022
1.849,753.398,753.398,166.226,166.272,-65.317,65.369,14.74,-0.02,14.74,90.077,3.913,2.619,28.61,-80.6,0.032,-6.176e-5,0.79,-0.01,88,89.938,493.521,65.7,0.037,5.98e-4,9.791,67.596,61.573,0.898,0,0,27.431,0.468,0.285,0.033,0.151,0.468,0.006,0.005,-4.22e-4,0,0,0,0,1.57e-6,1.984,90,13.507,986.318,0.001,339.484,0.49,1e7,6.706,35.315,0.05,0.044,0.021
1.899,780.402,780.402,163.019,163.064,-62.985,63.005,15.373,-0.02,15.373,90.076,3.809,1.611,28.61,-80.6,0.016,-4.792e-5,-1.037,-0.029,87.948,90.036,493.521,65.7,0.037,5.98e-4,9.791,67.594,61.573,0.898,0,0,26.263,0.467,0.285,0.032,0.15,0.467,0.003,0.002,-3.869e-4,0,0,0,0,-2.809e-6,1.987,90,13.454,985.352,0.001,339.452,0.481,9.801e6,6.706,35.315,0.05,0.044,0.021
1.949,806.888,806.888,159.925,159.97,-60.792,60.796,15.993,-0.021,15.993,90.075,3.76,0.71,28.61,-80.6,0.06,-6.26e-5,1.08,-0.039,87.946,90.073,493.521,65.7,0.037,5.98e-4,9.791,67.555,61.573,0.892,0,0,25.165,0.465,0.285,0.031,0.149,0.465,0.01,0.009,-1.067e-4,0,0,0,0,3.165e-6,1.808,90,13.401,984.405,0.001,339.42,0.471,9.608e6,6.706,35.315,0.05,0.045,0.02
1.999,832.877,832.877,156.94,156.983,-58.661,58.689,16.606,-0.022,16.606,90.075,3.697,1.804,28.61,-80.6,0.006,-7.322e-5,-2.254,-0.323,88.042,90.077,493.521,65.7,0.037,5.98e-4,9.791,67.577,61.573,0.895,0,0,24.134,0.463,0.285,0.03,0.148,0.463,0.001,0.001,1.039e-4,0,0,0,0,-1.433e-5,1.686,90,13.35,983.476,0.001,339.389,0.463,9.423e6,6.706,35.315,0.05,0.045,0.02
2.049,858.384,858.384,154.057,154.099,-56.659,56.738,17.202,-0.022,17.202,90.075,3.568,2.986,28.61,-80.6,0.081,-6.104e-5,-0.027,-0.081,88.107,90.008,493.521,65.7,0.037,5.98e-4,9.791,67.522,61.573,0.887,0,0,23.166,0.462,0.286,0.029,0.147,0.462,0.014,0.012,1.666e-4,0,0,0,0,0,1.743,90,13.299,982.565,0.001,339.358,0.454,9.244e6,6.706,35.315,0.05,0.045,0.02
2.099,883.426,883.426,151.271,151.31,-54.836,54.876,17.776,-0.023,17.776,90.074,3.437,2.069,28.61,-80.6,0.03,-6.272e-5,2.38,-0.341,88.037,89.915,493.521,65.7,0.037,5.98e-4,9.791,67.543,61.573,0.89,0,0,22.252,0.461,0.286,0.029,0.146,0.461,0.005,0.004,-1.499e-4,0,0,0,0,1.719e-5,1.827,90,13.25,981.669,0.001,339.328,0.446,9.072e6,6.706,35.315,0.05,0.046,0.019
2.149,908.018,908.018,148.571,148.61,-53.146,53.147,18.334,-0.023,18.334,90.073,3.382,0.39,28.61,-80.6,0.074,-7.834e-5,-1.24,-0.067,87.934,89.948,493.521,65.7,0.037,5.98e-4,9.791,67.507,61.573,0.885,0,0,21.389,0.459,0.286,0.028,0.145,0.459,0.013,0.011,4.622e-4,0,0,0,0,-4.836e-6,1.786,90,13.201,980.79,0.001,339.299,0.438,8.905e6,6.706,35.315,0.05,0.046,0.019
2.199,932.174,932.174,145.955,145.994,-51.486,51.488,18.888,-0.023,18.888,90.071,3.368,0.475,28.61,-80.6,0.066,-8.43e-5,1.694,-0.038,87.95,90.008,493.521,65.7,0.037,5.98e-4,9.791,67.503,61.573,0.884,0,0,20.572,0.458,0.286,0.028,0.144,0.458,0.011,0.01,3.455e-4,0,0,0,0,9.352e-6,1.687,90,13.153,979.927,0.001,339.27,0.43,8.743e6,6.706,35.315,0.05,0.046,0.019
2.249,955.908,955.908,143.422,143.46,-49.859,49.908,19.436,-0.023,19.436,90.069,3.297,2.221,28.61,-80.6,0.056,-9.349e-5,-1.752,-0.015,88.051,90.038,493.521,65.7,0.037,5.98e-4,9.791,67.501,61.573,0.884,0,0,19.799,0.457,0.287,0.027,0.143,0.457,0.01,0.008,1.496e-4,0,0,0,0,-1.036e-5,1.723,90,13.106,979.078,0.001,339.241,0.423,8.586e6,6.706,35.315,0.05,0.047,0.018
2.299,979.233,979.233,140.967,141.003,-48.375,48.425,19.967,-0.023,19.967,90.067,3.18,2.202,28.61,-80.6,0.061,-1.1e-4,0.578,-0.011,88.078,90.038,493.521,65.7,0.037,5.98e-4,9.791,67.489,61.573,0.882,0,0,19.067,0.456,0.287,0.027,0.142,0.456,0.01,0.01,1.02e-4,0,0,0,0,1.169e-6,1.7,90,13.06,978.244,0.001,339.213,0.416,8.434e6,6.706,35.315,0.05,0.047,0.018
2.349,1002.161,1002.161,138.583,138.618,-46.989,47.014,20.481,-0.024,20.481,90.066,3.085,1.537,28.61,-80.6,0.016,-1.03e-4,1.902,-0.123,88.009,89.994,493.521,65.7,0.037,5.98e-4,9.791,67.509,61.573,0.885,0,0,18.373,0.455,0.287,0.026,0.142,0.455,0.003,0.002,-2.484e-4,0,0,0,0,1.307e-5,1.771,90,13.015,977.425,0.001,339.186,0.409,8.287e6,6.706,35.315,0.05,0.047,0.018
2.399,1024.703,1024.703,136.267,136.3,-45.686,45.69,20.982,-0.024,20.982,90.065,3.037,0.547,28.61,-80.6,0.057,-1.086e-4,-1.03,-0.018,87.928,89.967,493.521,65.7,0.037,5.98e-4,9.791,67.477,61.573,0.881,0,0,17.713,0.454,0.287,0.026,0.141,0.454,0.01,0.008,-9.445e-5,0,0,0,0,-3.97e-6,1.757,90,12.97,976.619,0.001,339.159,0.402,8.144e6,6.706,35.315,0.05,0.048,0.017
2.449,1046.871,1046.871,134.014,134.048,-44.414,44.417,21.479,-0.024,21.479,90.063,3.015,0.514,28.61,-80.6,0.058,-9.017e-5,0.887,-0.058,87.926,89.991,493.521,65.7,0.037,5.98e-4,9.791,67.47,61.573,0.879,0,0,17.084,0.453,0.287,0.025,0.14,0.453,0.01,0.009,-2.661e-4,0,0,0,0,3.04e-6,1.702,90,12.926,975.827,0.001,339.132,0.395,8.005e6,6.706,35.315,0.05,0.048,0.017
2.499,1068.675,1068.675,131.825,131.858,-43.165,43.193,21.97,-0.024,21.97,90.062,2.962,1.576,28.61,-80.6,0.031,-8.971e-5,-1.205,-0.059,87.988,90.054,493.521,65.7,0.037,5.98e-4,9.791,67.48,61.573,0.881,0,0,16.487,0.452,0.287,0.025,0.14,0.452,0.005,0.004,2.636e-4,0,0,0,0,-5.802e-6,1.739,90,12.883,975.047,0.001,339.106,0.389,7.871e6,6.706,35.315,0.05,0.049,0.017
2.549,1090.124,1090.124,129.696,129.728,-41.999,42.043,22.448,-0.024,22.448,90.061,2.87,1.929,28.61,-80.6,0.065,-8.603e-5,0.363,-0.07,88.012,90.006,493.521,65.7,0.037,5.98e-4,9.791,67.453,61.573,0.877,0,0,15.918,0.451,0.287,0.025,0.139,0.451,0.011,0.01,-2.648e-4,0,0,0,0,5.441e-7,1.778,90,12.84,974.28,0.001,339.08,0.383,7.74e6,6.706,35.315,0.05,0.049,0.017
2.599,1111.229,1111.229,127.624,127.654,-40.917,40.941,22.911,-0.024,22.911,90.06,2.785,1.398,28.61,-80.6,0.023,-8.78e-5,1.668,-0.078,87.956,89.966,493.521,65.7,0.037,5.98e-4,9.791,67.472,61.573,0.88,0,0,15.376,0.45,0.288,0.024,0.138,0.45,0.004,0.004,-4.558e-4,0,0,0,0,1.186e-5,1.82,90,12.798,973.526,0.001,339.055,0.377,7.612e6,6.706,35.315,0.05,0.049,0.016
2.649,1131.998,1131.998,125.603,125.633,-39.897,39.901,23.364,-0.024,23.364,90.059,2.739,0.535,28.61,-80.6,0.052,-8.568e-5,-1.144,-0.028,87.879,90.02,493.521,65.7,0.037,5.98e-4,9.791,67.449,61.573,0.876,0,0,14.857,0.449,0.288,0.024,0.138,0.449,0.009,0.008,-2.598e-4,0,0,0,0,-5.761e-6,1.8,90,12.757,972.783,0.001,339.03,0.371,7.488e6,6.706,35.315,0.05,0.05,0.016
2.699,1152.44,1152.44,123.634,123.664,-38.884,38.893,23.811,-0.024,23.811,90.058,2.706,0.835,28.61,-80.6,0.025,-8.989e-5,-0.117,0.022,87.85,90.047,493.521,65.7,0.037,5.98e-4,9.791,67.46,61.573,0.878,0,0,14.363,0.449,0.288,0.023,0.137,0.449,0.004,0.004,3.064e-4,0,0,0,0,-6.19e-8,1.882,90,12.717,972.053,0.001,339.005,0.365,7.367e6,6.706,35.315,0.05,0.05,0.016
2.749,1172.564,1172.564,121.714,121.743,-37.911,37.93,24.251,-0.024,24.251,90.057,2.655,1.205,28.61,-80.6,0.012,-9.058e-5,-0.005,-0.047,87.851,90.011,493.521,65.7,0.037,5.98e-4,9.791,67.462,61.573,0.878,0,0,13.89,0.448,0.288,0.023,0.137,0.448,0.002,0.002,-3.078e-4,0,0,0,0,0,1.938,90,12.677,971.333,0.001,338.981,0.359,7.249e6,6.706,35.315,0.05,0.051,0.016
2.799,1192.376,1192.376,119.842,119.87,-36.995,37.012,24.682,-0.024,24.682,90.057,2.596,1.116,28.61,-80.6,0.008,-8.891e-5,0.227,-0.081,87.845,89.96,493.521,65.7,0.037,5.98e-4,9.791,67.46,61.573,0.878,0,0,13.437,0.447,0.288,0.023,0.136,0.447,0.001,0.001,3.216e-4,0,0,0,0,2.49e-7,1.929,90,12.638,970.625,0.001,338.957,0.354,7.134e6,6.706,35.315,0.05,0.051,0.015
2.849,1211.884,1211.884,118.014,118.042,-36.117,36.133,25.103,-0.024,25.103,90.056,2.541,1.082,28.61,-80.6,0.007,-8.928e-5,0.405,-0.02,87.828,89.97,493.521,65.7,0.037,5.98e-4,9.791,67.455,61.573,0.877,0,0,13.003,0.446,0.288,0.023,0.136,0.446,0.001,0.001,4.907e-5,0,0,0,0,8.191e-7,1.948,90,12.599,969.928,0.001,338.934,0.348,7.022e6,6.706,35.315,0.05,0.052,0.015
2.899,1231.097,1231.097,116.23,116.256,-35.277,35.292,25.515,-0.024,25.515,90.055,2.489,1.016,28.61,-80.6,0.003,-8.992e-5,0.508,0.222,87.804,90.02,493.521,65.7,0.037,5.98e-4,9.791,67.453,61.573,0.877,0,0,12.588,0.446,0.288,0.022,0.135,0.446,4.469e-4,6.813e-4,-2.126e-4,0,0,0,0,1.325e-6,1.973,90,12.561,969.241,0.001,338.911,0.343,6.913e6,6.706,35.315,0.05,0.052,0.015
2.949,1250.02,1250.02,114.486,114.512,-34.475,34.486,25.92,-0.024,25.92,90.054,2.442,0.874,28.61,-80.6,0.011,-9.061e-5,-0.451,0.083,87.778,90.069,493.521,65.7,0.037,5.98e-4,9.791,67.444,61.573,0.876,0,0,12.189,0.445,0.288,0.022,0.135,0.445,0.002,0.001,-2.213e-4,0,0,0,0,-1.077e-6,1.98,90,12.523,968.564,0.001,338.888,0.338,6.806e6,6.706,35.315,0.05,0.052,0.015
2.999,1268.66,1268.66,112.782,112.807,-33.695,33.71,26.317,-0.025,26.317,90.054,2.395,1.009,28.61,-80.6,0.007,-9.068e-5,0.404,0.074,87.757,90.057,493.521,65.7,0.037,5.98e-4,9.791,67.442,61.573,0.875,0,0,11.807,0.445,0.288,0.022,0.134,0.445,0.001,5.672e-4,2.315e-4,0,0,0,0,8.926e-7,2.034,90,12.487,967.898,0.001,338.866,0.333,6.702e6,6.706,35.315,0.05,0.053,0.014
3.049,1287.023,1287.023,111.115,111.14,-32.977,32.978,26.707,-0.025,26.707,90.053,2.365,0.26,28.61,-80.6,0.075,-9.237e-5,0.395,0.005,87.752,90.031,493.521,65.7,0.037,5.98e-4,9.791,67.396,61.573,0.868,0,0,11.439,0.444,0.289,0.021,0.134,0.444,0.013,0.011,2.974e-4,0,0,0,0,8.767e-7,1.853,90,12.45,967.242,0.001,338.844,0.328,6.599e6,6.706,35.315,0.05,0.053,0.014
